"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.87438884322179e-05,0.892034521953634,0.616,0.312,0.903158783243432,"13","SNRPN"
3.96564315429964e-05,0.56129623582746,0.654,0.471,0.924431075698789,"13","SEM1"
4.02618918853376e-05,0.540785415009561,0.506,0.335,0.938544961739105,"13","CCDC88C"
4.08151449035607e-05,0.666459407614803,0.311,0.174,0.951441842846904,"13","PTPN22"
4.2859575947216e-05,1.29400146527465,0.257,0.113,0.999099574905553,"13","FAS"
4.43698606318887e-05,1.05800157937218,0.256,0.121,1,"13","ABHD14A"
4.73697547027358e-05,0.623360551488212,0.34,0.239,1,"13","PRPF31"
4.87012791787121e-05,1.17937681073444,0.262,0.094,1,"13","NFATC2"
5.06564931424382e-05,0.597333553453648,0.71,0.486,1,"13","BCAP31"
5.09959602092403e-05,0.538595080062537,0.508,0.352,1,"13","TMEM9B"
5.14107447371126e-05,0.702047070807386,0.513,0.34,1,"13","METTL26"
5.1819295278022e-05,0.681810783215534,0.396,0.271,1,"13","ETHE1"
5.35382165393686e-05,0.741682097876215,0.334,0.216,1,"13","PIH1D1"
5.46451046556429e-05,0.61960979748981,0.51,0.349,1,"13","NDUFB5"
5.63206651974024e-05,0.607615784189633,0.74,0.525,1,"13","AURKAIP1"
5.69519539080791e-05,0.519553001602297,0.898,0.707,1,"13","VAMP2"
5.8798262609064e-05,0.545554698671358,0.549,0.342,1,"13","PIM1"
5.95297728194728e-05,0.623131052738514,0.467,0.294,1,"13","DCTN2"
5.96200850525797e-05,0.791084307681529,0.458,0.299,1,"13","CPNE1"
5.96481102063542e-05,0.648843153490762,0.664,0.444,1,"13","CCNDBP1"
6.24545422996866e-05,1.02842729325732,0.276,0.15,1,"13","TXNDC9"
6.26322459951693e-05,0.535492827578006,0.773,0.585,1,"13","NDUFA11"
6.27216943141024e-05,0.928786767631367,0.374,0.217,1,"13","EPRS"
6.2943800422786e-05,0.562409838177572,0.749,0.494,1,"13","WDR1"
6.30734774327241e-05,0.557048893741224,0.796,0.594,1,"13","PTGES3"
6.49249623207637e-05,0.6206547974586,0.424,0.303,1,"13","FDFT1"
6.5432683402806e-05,0.671892308746998,0.503,0.321,1,"13","RAB27A"
6.56055393759735e-05,0.60485634294635,0.321,0.23,1,"13","HSF1"
6.68191759455564e-05,0.751368467353485,0.391,0.23,1,"13","SAMD9"
7.10337840667041e-05,0.555367334559933,0.7,0.501,1,"13","ANP32A"
7.69220215190357e-05,0.588134813437977,0.704,0.512,1,"13","DPP7"
7.72437559794618e-05,0.633404286585263,0.822,0.592,1,"13","COPE"
7.78527150317926e-05,0.717762620556174,0.392,0.255,1,"13","MED15"
7.84842174905397e-05,0.745822534362466,0.288,0.189,1,"13","AAMP"
7.87533764499919e-05,0.737423576423,0.358,0.228,1,"13","EXOSC1"
7.92577338798354e-05,1.5839915069589,0.347,0.128,1,"13","CFAP298"
7.9317543653638e-05,0.718921190283714,0.673,0.455,1,"13","FAM96B"
8.01930316055506e-05,0.976797283497876,0.356,0.204,1,"13","GPS1"
8.07732391638598e-05,0.593190903023662,0.576,0.418,1,"13","UQCRC2"
8.15770158865133e-05,0.64870697255122,0.555,0.338,1,"13","NAP1L4"
8.88986377574412e-05,0.739852267284286,0.337,0.212,1,"13","TMED3"
9.45063927294267e-05,0.941953761021251,0.511,0.306,1,"13","S1PR4"
9.46615189088476e-05,0.534779091728982,0.503,0.359,1,"13","SIRT7"
9.67608523730991e-05,0.791893840668774,0.411,0.265,1,"13","TSR3"
9.93673395485273e-05,1.24348242847653,0.273,0.126,1,"13","AP1S1"
0.000104330099082747,0.720997086134586,0.295,0.186,1,"13","HEXDC"
0.000104525913687462,0.633145240315886,0.319,0.215,1,"13","FNTA"
0.000105154546238206,0.964921672153946,0.581,0.338,1,"13","MEAF6"
0.000106958799057603,0.966449413721842,0.319,0.14,1,"13","REXO2"
0.000110712533649334,1.35311307737299,0.289,0.112,1,"13","ERG28"
0.000111228809564285,0.869467673923413,0.394,0.234,1,"13","NOP56"
0.000112644463822345,0.813841108547958,0.34,0.203,1,"13","RRP36"
0.000112821387252867,0.870679030761627,0.462,0.284,1,"13","RABL6"
0.000113366732674345,0.55744329465503,0.63,0.469,1,"13","KRTCAP2"
0.000118535953499284,0.72452508374226,0.57,0.383,1,"13","CYC1"
0.000120637131572414,0.541204780107667,0.383,0.229,1,"13","ODF2L"
0.000121920543456101,0.527436223333011,0.732,0.553,1,"13","SUMO1"
0.000125437574735374,0.537700952743636,0.527,0.373,1,"13","TRIM22"
0.000128233500946594,0.976658379811176,0.318,0.186,1,"13","C1orf123"
0.000129203790498813,0.655470484670082,0.372,0.233,1,"13","DNMT1"
0.000129806942052422,0.77138050865044,0.639,0.416,1,"13","NDUFS8"
0.000133145924507345,0.78530459011006,0.468,0.286,1,"13","PPP6R1"
0.000133188765541506,1.18380701959558,0.278,0.137,1,"13","TMEM50B"
0.000134537488055344,0.734744839885831,0.39,0.254,1,"13","PSMD3"
0.000146558432562496,0.864231874703484,0.267,0.137,1,"13","ATP6V0E2"
0.000150065738470279,0.698964711481886,0.495,0.327,1,"13","IRF9"
0.000151348926314518,0.597389826196173,0.337,0.224,1,"13","SYNRG"
0.000152007052793109,0.77293649931293,0.29,0.19,1,"13","CLPTM1"
0.000156987965072532,0.546048367089418,0.745,0.561,1,"13","SSU72"
0.000162234512400328,0.70368327070372,0.621,0.426,1,"13","GADD45GIP1"
0.00016557831044609,0.796551624035108,0.495,0.322,1,"13","PLEKHJ1"
0.000168686307485054,1.22753252486964,0.284,0.123,1,"13","C14orf119"
0.000170551529226138,0.980051269081477,0.274,0.144,1,"13","DPM2"
0.000178210371655759,1.04418930610983,0.268,0.137,1,"13","POLR2H"
0.000186382558105948,0.561260226747942,0.514,0.326,1,"13","GLRX5"
0.000186597225165213,0.748483035871441,0.468,0.302,1,"13","ZBTB8OS"
0.000188364356660487,0.639641187724306,0.576,0.4,1,"13","CCT4"
0.000189501358941308,0.738623952390457,0.461,0.303,1,"13","NDUFV1"
0.000194195273316358,0.896533851127439,0.261,0.125,1,"13","GZMK"
0.000196080303439902,1.56384559289298,0.251,0.097,1,"13","FKBP4"
0.000199108219588516,0.832653810435497,0.537,0.326,1,"13","PSMD2"
0.000201243365438394,0.968739377786589,0.269,0.147,1,"13","CARS"
0.000209388706428807,0.810040867444265,0.476,0.289,1,"13","MRPL28"
0.000209695174260236,0.721877661342751,0.328,0.212,1,"13","JOSD2"
0.000210220178746715,0.92405687348718,0.347,0.198,1,"13","CD58"
0.000223482769875177,0.642222051934163,0.316,0.223,1,"13","SEC13"
0.000226320246057809,0.782842290894648,0.262,0.172,1,"13","MRPL12"
0.000231173389511665,0.70171561093508,0.253,0.165,1,"13","OXLD1"
0.000233330906373428,0.646349443480555,0.388,0.238,1,"13","LMAN1"
0.000234342851671317,0.745753146333816,0.631,0.392,1,"13","TWF2"
0.000239305000864199,0.590825151896713,0.379,0.27,1,"13","KCNAB2"
0.00024590343606375,0.687828769638662,0.349,0.234,1,"13","ARRDC1"
0.000247861389039993,0.672346432228835,0.3,0.182,1,"13","STARD3NL"
0.000257115012377922,0.875497379713172,0.302,0.181,1,"13","APOL3"
0.000262876320209353,0.765990525703515,0.449,0.273,1,"13","UGP2"
0.00026652715463829,0.696319982714925,0.423,0.259,1,"13","RSBN1L"
0.000270057925939817,0.964874273348679,0.267,0.144,1,"13","SDAD1"
0.000287825202019561,0.715913282478717,0.449,0.29,1,"13","COPS5"
0.000294050472075788,1.06861560031089,0.368,0.198,1,"13","PDIA4"
0.000299050255165056,0.623006682849769,0.427,0.283,1,"13","CCT2"
0.000308144670763981,0.539717102991767,0.582,0.408,1,"13","KIAA1551"
0.000311683152037063,0.516721847878726,0.35,0.23,1,"13","SPTAN1"
0.000324483924580917,1.01076163901954,0.273,0.154,1,"13","RGS14"
0.000327208405755769,0.582457131060167,0.417,0.296,1,"13","BRMS1"
0.000327757324170336,0.558849323185473,0.428,0.272,1,"13","SLBP"
0.000338097353325299,0.871930811790602,0.369,0.216,1,"13","PDHB"
0.000346481066456153,0.648672316276906,0.54,0.374,1,"13","NUB1"
0.000347971865558752,0.666980458017409,0.388,0.249,1,"13","CHMP5"
0.000364115141656734,0.915390234527838,0.27,0.153,1,"13","CABIN1"
0.000365481825508878,1.00050525442858,0.273,0.15,1,"13","DGLUCY"
0.000386687690062056,0.648710563761632,0.772,0.533,1,"13","ATP5F1C"
0.00038668798411956,0.746519449547375,0.425,0.25,1,"13","JAK3"
0.000388892479444663,0.682534040730064,0.468,0.312,1,"13","MRPS7"
0.000391299253367109,0.834390465438904,0.324,0.197,1,"13","RBM42"
0.000418917997031992,0.55487693562469,0.338,0.234,1,"13","G3BP1"
0.000424972404061365,0.842923808092644,0.269,0.155,1,"13","OAS2"
0.000430344542226118,0.611207564161549,0.625,0.456,1,"13","CHMP4A"
0.000435225871409458,0.774204930533388,0.351,0.197,1,"13","HIGD1A"
0.000438264149781916,0.515457777329235,0.43,0.297,1,"13","HSPD1"
0.000448845682418933,0.503008701401309,0.548,0.409,1,"13","SNF8"
0.000449324561727295,0.721691441194068,0.275,0.159,1,"13","PILRB"
0.000450591547819315,0.882402263877449,0.34,0.187,1,"13","YARS"
0.000458492720556661,0.794981641232684,0.294,0.151,1,"13","PIM2"
0.000465091669576525,0.857138134850895,0.326,0.192,1,"13","RPA3"
0.000469138474067395,0.537465246825923,0.283,0.155,1,"13","ITK"
0.000470028753394523,0.556555741369801,0.373,0.26,1,"13","PPP2R3C"
0.000491584571407662,0.825483803664767,0.336,0.204,1,"13","NUDT22"
0.000500024187947117,1.07728604753391,0.262,0.135,1,"13","FAM78A"
0.000516624224384695,0.588113557905852,0.447,0.256,1,"13","MT1X"
0.000521173898109875,0.651689828871334,0.26,0.186,1,"13","NSMCE4A"
0.000523257502371707,1.13030703536367,0.433,0.228,1,"13","SARS"
0.000523848415837089,0.692761613757068,0.528,0.36,1,"13","RTF2"
0.000535964441293713,0.562983237250827,0.699,0.518,1,"13","PSMA1"
0.000558080211465647,0.553692524749878,0.531,0.372,1,"13","FAM89B"
0.000572974919943188,0.558716717796637,0.637,0.477,1,"13","EIF3I"
0.000609070815659924,0.921283500308592,0.333,0.178,1,"13","CLSTN1"
0.000622922496658398,0.646528707531949,0.458,0.315,1,"13","AKR1A1"
0.000622924569784884,0.848344891780155,0.434,0.265,1,"13","SF3B4"
0.000638665881184306,0.943807121876319,0.307,0.169,1,"13","PPIE"
0.000642767108131714,0.877255050723617,0.256,0.143,1,"13","PSD4"
0.000646443527181279,0.687626636573585,0.628,0.429,1,"13","SNRPC"
0.000651157253372321,0.95943587984673,0.506,0.304,1,"13","DECR1"
0.000657401107851008,0.889201002893523,0.336,0.208,1,"13","GLRX3"
0.000657619954036806,0.660008947705872,0.338,0.219,1,"13","TUSC2"
0.000662988946840234,0.607596892555598,0.317,0.22,1,"13","URM1"
0.000673986418249078,1.10148343896755,0.423,0.23,1,"13","DNPEP"
0.000682372847038395,0.863510502879345,0.294,0.151,1,"13","DDX3Y"
0.000687207939022133,0.584538899048417,0.556,0.401,1,"13","PSMD4"
0.000697174834734861,1.03018794118949,0.449,0.245,1,"13","RNF187"
0.000713911528966297,0.919602562520255,0.68,0.379,1,"13","DSTN"
0.000725850518639025,0.56180026336309,0.275,0.165,1,"13","MIB2"
0.000732236099586796,0.907048484455708,0.402,0.229,1,"13","TRAPPC3"
0.000742205675135976,0.990446640004966,0.321,0.176,1,"13","PSMD14"
0.000764730953265509,1.12730868077665,0.289,0.141,1,"13","MRPL1"
0.000779761965249757,0.908505719815883,0.252,0.131,1,"13","UNC45A"
0.000811102027783152,0.561610891372071,0.269,0.174,1,"13","PHAX"
0.000817571024144017,0.638687730313525,0.31,0.207,1,"13","MRPS23"
0.000823465258738751,0.739796906902821,0.421,0.278,1,"13","DCXR"
0.000823605955459722,0.91733374774144,0.271,0.161,1,"13","MCRS1"
0.000830774399694724,1.04086437740679,0.306,0.163,1,"13","CCDC90B"
0.000839986868869469,0.826029420808324,0.423,0.242,1,"13","HDDC2"
0.000845590360166867,0.550913196023654,0.415,0.285,1,"13","POLR2I"
0.000861241611813759,1.56847877054892,0.304,0.117,1,"13","APOL2"
0.000878313422069636,0.593712068686011,0.596,0.409,1,"13","NUCB1"
0.000882129403733513,0.596231130244042,0.452,0.304,1,"13","REST"
0.000891555555262328,0.556830118870747,0.341,0.238,1,"13","SUPT16H"
0.00090405193354485,0.594792809552181,0.258,0.178,1,"13","TMEM242"
0.000909723198653717,0.616008355006838,0.404,0.244,1,"13","SSBP3"
0.000910136380383057,0.760463727094341,0.286,0.182,1,"13","POP4"
0.000925265875025038,0.861293498537927,0.41,0.243,1,"13","CDC26"
0.000947094382230355,0.516504456246548,0.462,0.328,1,"13","SRPK2"
0.00100165206355349,0.73794795191994,0.348,0.217,1,"13","NUBP2"
0.00100200209810244,0.797663140882737,0.329,0.206,1,"13","RRAGA"
0.00101005709653462,0.535845821789294,0.317,0.217,1,"13","TTC19"
0.00104062011613825,1.39550759850067,0.337,0.136,1,"13","PPID"
0.00104251437182809,0.757599042615849,0.305,0.192,1,"13","EBPL"
0.00105655170436419,0.709157425404309,0.273,0.185,1,"13","VPS25"
0.00106187029878276,0.677162467311366,0.69,0.474,1,"13","WAS"
0.00112566841952432,0.913604173208366,0.394,0.221,1,"13","METTL23"
0.00115788546239143,0.643139229019525,0.438,0.264,1,"13","MRPL10"
0.00117455272251316,0.804662293388082,0.273,0.154,1,"13","VRK3"
0.00118865108212775,1.00804249485736,0.311,0.177,1,"13","ORMDL2"
0.00123106294725572,0.671058970556079,0.254,0.168,1,"13","DTX3L"
0.00126572225634249,1.4778550282209,0.252,0.087,1,"13","GALM"
0.00128165309789423,0.708826058405916,0.257,0.152,1,"13","FAM104A"
0.00130835048890537,0.572188918206751,0.829,0.591,1,"13","ATP5MF"
0.00131155709120944,0.959666483460116,0.291,0.16,1,"13","RNF5"
0.00131197115435878,0.760706375034638,0.276,0.185,1,"13","MTCH2"
0.00139329073427926,0.833988083587356,0.331,0.194,1,"13","SRRT"
0.00140385160974147,0.589813032814973,0.453,0.329,1,"13","TXN2"
0.00140757141256947,0.63097568120637,0.663,0.445,1,"13","IFI16"
0.00140760693613789,0.604830758686188,0.345,0.241,1,"13","TBCC"
0.00144303157976324,0.76418570448745,0.427,0.281,1,"13","PEPD"
0.00145516105275898,0.759805277123066,0.306,0.162,1,"13","SLC35D2"
0.00146094852666557,0.825666418582323,0.269,0.149,1,"13","ARL2"
0.00156672134793002,0.686969544574534,0.482,0.334,1,"13","IAH1"
0.00162423775242426,0.919902768960933,0.304,0.171,1,"13","BTN3A1"
0.00165618207680868,0.559410450660221,0.25,0.16,1,"13","TMEM238"
0.00166542652819452,0.599006338601628,0.521,0.373,1,"13","PSMA2"
0.00168596196453664,0.823981720973863,0.37,0.225,1,"13","DDRGK1"
0.00168640881977391,0.507207600243253,0.368,0.242,1,"13","CITED2"
0.00170227217514243,1.04326122668631,0.34,0.183,1,"13","USB1"
0.00170750720770115,0.525825927490231,0.308,0.17,1,"13","ZCCHC17"
0.00172777927993232,1.16458961406456,0.327,0.16,1,"13","SMIM29"
0.00173284095778827,0.50534201821573,0.387,0.282,1,"13","UBA2"
0.00182276661336081,0.858906115668789,0.396,0.237,1,"13","PPP1R11"
0.00188952558199052,0.623548521641205,0.474,0.322,1,"13","RNASEH2C"
0.00190015183640205,0.713311545816539,0.334,0.225,1,"13","TMX1"
0.00194208077511991,0.543758862547273,0.292,0.146,1,"13","HSPA1A"
0.00195216522761971,1.02768058276339,0.315,0.131,1,"13","LY9"
0.00198085805977728,0.624197529562555,0.632,0.444,1,"13","NDUFAB1"
0.00199882616475053,0.547013893406814,0.378,0.272,1,"13","ARL2BP"
0.00202870039607948,1.03010912865605,0.388,0.208,1,"13","TTC1"
0.00204587202596631,0.648540360982014,0.318,0.228,1,"13","PSENEN"
0.00208471722315283,0.563184894403755,0.326,0.173,1,"13","GTF3C1"
0.00210518679006394,1.45765477887582,0.291,0.113,1,"13","BTN3A3"
0.00217683799675674,1.09399695430187,0.432,0.23,1,"13","TINF2"
0.00222642116434871,1.12732011957932,0.27,0.13,1,"13","TSEN15"
0.00224632424787061,0.6737840614904,0.409,0.274,1,"13","CD2BP2"
0.00225344161033891,0.708843380677889,0.398,0.229,1,"13","LINC00623"
0.00227483807309656,0.586423228674104,0.298,0.198,1,"13","ARHGEF3"
0.00231753807838983,0.615553143695465,0.301,0.219,1,"13","ELOVL1"
0.00235361245570573,0.62499734108125,0.735,0.52,1,"13","ITGB1"
0.0023555205780185,0.753138928378894,0.401,0.235,1,"13","NARF"
0.00241958889433333,0.705631736277173,0.393,0.264,1,"13","GPI"
0.00245595829093607,0.748936006931601,0.262,0.168,1,"13","ZDHHC24"
0.00247522708883301,0.503078174346921,0.334,0.233,1,"13","MIA3"
0.00249903079500607,1.00393339280402,0.434,0.246,1,"13","SUCLG1"
0.00254122874417855,0.963197981539991,0.387,0.231,1,"13","GTPBP6"
0.00257341212724432,0.762611416637932,0.401,0.258,1,"13","NDUFB6"
0.00258458616364923,0.865631608045587,0.274,0.163,1,"13","ALDH9A1"
0.00261569057199514,0.720168220911427,0.354,0.233,1,"13","GRSF1"
0.00263216648598911,0.621939210998081,0.465,0.326,1,"13","PDCD2"
0.00266749616998932,0.653133993286308,0.3,0.203,1,"13","ZDHHC12"
0.00274335882702873,0.552329705608818,0.537,0.383,1,"13","OCIAD1"
0.00278361165726427,1.13199589975965,0.349,0.176,1,"13","THYN1"
0.0028156008392185,0.517007720809463,0.715,0.512,1,"13","SUN2"
0.00283155318077377,0.775973545452197,0.282,0.144,1,"13","BTBD6"
0.00286332870589099,0.578618884078225,0.404,0.297,1,"13","OLA1"
0.00296261481492507,0.839940595522486,0.252,0.162,1,"13","MRPS33"
0.00299799411571575,0.576978558809716,0.348,0.262,1,"13","ECHS1"
0.00301957373175899,0.648714546167038,0.47,0.306,1,"13","ERAP2"
0.00302145818572718,0.679527523023001,0.27,0.17,1,"13","TRNAU1AP"
0.00317441188595448,0.900796337705672,0.392,0.219,1,"13","ATP6V1D"
0.00323915139840145,0.825810304235577,0.32,0.2,1,"13","HTATSF1"
0.00332002395210606,0.564658515568796,0.551,0.379,1,"13","ITGA4"
0.00333185921022474,0.692769432210214,0.257,0.17,1,"13","DESI1"
0.0033697680995539,0.635291043284665,0.251,0.169,1,"13","NELFB"
0.0033776125252834,0.721731775781345,0.349,0.23,1,"13","MCTS1"
0.00343904845966466,0.507186577197577,0.517,0.374,1,"13","VDAC1"
0.00366660059256733,0.670612412508661,0.305,0.203,1,"13","BAZ1B"
0.00377204586163779,0.682951584022599,0.388,0.191,1,"13","CD96"
0.00381004119800988,0.65206054279238,0.496,0.332,1,"13","CLIP1"
0.00393494258199995,0.580294276911504,0.31,0.209,1,"13","TIPRL"
0.00426426705741956,0.63814475857864,0.28,0.19,1,"13","UROS"
0.00430818504507507,0.541904777865298,0.297,0.21,1,"13","MAD2L2"
0.00467900542291344,0.70203746589552,0.439,0.292,1,"13","MPG"
0.00467934103608077,0.914518469314039,0.371,0.226,1,"13","COMMD1"
0.00500980704267922,0.790719468087904,0.364,0.23,1,"13","GSK3A"
0.00501494903981753,1.09515814993138,0.423,0.222,1,"13","MAT2B"
0.0053610958419435,0.560760075714373,0.298,0.198,1,"13","XPO1"
0.00592311877822332,0.784155539674563,0.42,0.223,1,"13","HSPB1"
0.00602604716422423,0.63338966962939,0.36,0.239,1,"13","NELFCD"
0.00605645069234848,0.825258099268125,0.297,0.187,1,"13","MRPS11"
0.00629038742782575,0.801050936194604,0.257,0.138,1,"13","GAB3"
0.00633087395707056,0.542814008483107,0.611,0.447,1,"13","NDUFA13"
0.00651808359826448,0.613031543082499,0.296,0.192,1,"13","DTD1"
0.00663358141744344,0.818987028663336,0.337,0.201,1,"13","LYPLA2"
0.00669805599790231,0.590482416740008,0.363,0.265,1,"13","MRPL21"
0.00670259011706035,0.608819324888616,0.427,0.313,1,"13","TMEM208"
0.00717357963726252,0.610600171277601,0.685,0.446,1,"13","GLIPR2"
0.00719925526586023,0.554272673305232,0.415,0.304,1,"13","NDUFS3"
0.00722444617465273,0.790648986597137,0.27,0.158,1,"13","RANGRF"
0.00723575260196321,0.659854011887902,0.307,0.211,1,"13","B3GAT3"
0.0074164703314944,0.644884225312268,0.391,0.263,1,"13","STX8"
0.00746862082940858,0.626413343227892,0.306,0.214,1,"13","MRPL16"
0.00748289048631999,0.521586643659637,0.376,0.243,1,"13","SLC25A39"
0.00778262133683801,0.93223145547068,0.505,0.293,1,"13","PRMT1"
0.00794053466607923,0.557654119613402,0.331,0.244,1,"13","NAA20"
0.00799533908005001,0.505297613803498,0.419,0.314,1,"13","NDUFS2"
0.00821388903887004,1.02850389491338,0.294,0.152,1,"13","RRP1B"
0.00824753774518015,0.729936062282587,0.318,0.215,1,"13","TMEM141"
0.00842711202766763,0.640498014771491,0.481,0.308,1,"13","PXN"
0.00847934528508548,0.66254264149131,0.379,0.261,1,"13","ATXN10"
0.00853562543775524,0.509939417956771,0.652,0.473,1,"13","RPN2"
0.00867430433091373,0.637448414041548,0.347,0.228,1,"13","MRPL18"
0.0087141611799005,0.61467661378333,0.282,0.192,1,"13","MRPL13"
0.00890888562740174,0.848319043631368,0.398,0.217,1,"13","NFIL3"
0.00948991842071835,0.738274003190397,0.374,0.239,1,"13","NUDT1"
0.00961827610887113,0.647933678089641,0.27,0.116,1,"13","SEPT11"
3.91047058557989e-46,2.41004018345521,0.934,0.362,9.11569798204528e-42,"14","GZMA"
8.49004896485234e-45,1.41834145260672,0.998,0.939,1.97911531419673e-40,"14","PFN1"
1.28871542871687e-44,5.6073393439209,0.785,0.097,3.0041245358819e-40,"14","STMN1"
1.08258799645451e-40,1.06106648120713,0.997,0.866,2.52362087853511e-36,"14","CHCHD2"
5.66294588276644e-39,6.96031873671537,0.642,0.011,1.32008931473169e-34,"14","TYMS"
1.64885495933615e-38,1.34606179021009,0.995,0.828,3.84364579570851e-34,"14","CORO1A"
2.31611495108248e-38,4.54602950973147,0.678,0.08,5.39909556246838e-34,"14","PCNA"
3.99615355054552e-38,1.53207406072276,0.986,0.671,9.31543354167665e-34,"14","PSME2"
1.96131326126047e-37,6.25743767127246,0.633,0.014,4.57201734332429e-33,"14","PCLAF"
3.82452325501609e-37,1.06533827753923,0.997,0.933,8.915346159768e-33,"14","CFL1"
1.09683021069777e-36,1.38382935376892,0.998,0.865,2.55682090415757e-32,"14","HSP90AA1"
1.69312913465202e-36,5.84454730382111,0.608,0.015,3.94685332578732e-32,"14","MKI67"
3.41260748108572e-36,3.19432005650556,0.823,0.305,7.95512929915892e-32,"14","DUT"
3.78892728558485e-36,1.52186797331156,0.959,0.649,8.83236839542685e-32,"14","LDHA"
1.22371897736626e-35,2.52571875223416,0.783,0.282,2.85261130813849e-31,"14","NASP"
3.99933494893158e-35,1.7873840358487,0.922,0.587,9.3228496994544e-31,"14","H2AFV"
4.54141306733913e-35,2.9567988481337,0.948,0.645,1.05864880012742e-30,"14","TUBA1B"
6.75006831237111e-35,6.64878972808799,0.538,0.005,1.57350842429683e-30,"14","CDT1"
6.8405008074907e-35,2.55430275218352,0.708,0.187,1.59458914323416e-30,"14","RPA3"
2.56496904527504e-34,1.42336329756501,0.946,0.609,5.97919934144064e-30,"14","PSMB8"
3.22134833845995e-34,1.32775947205035,0.992,0.863,7.509285111784e-30,"14","PPIA"
4.69263024780248e-34,2.19276820237028,0.858,0.344,1.09389903706524e-29,"14","IDH2"
6.07952814591385e-34,1.53098893703363,0.975,0.671,1.41719880609398e-29,"14","HSPA8"
7.86251481660471e-34,1.03997727878284,0.978,0.786,1.83283082889872e-29,"14","COX6C"
9.72329416013208e-34,2.66999976282154,0.909,0.573,2.26659710166839e-29,"14","HMGB2"
4.27509571383896e-33,1.46338499859824,0.974,0.65,9.96567561853e-29,"14","PSMB9"
4.31377851789e-33,1.23502818367804,0.977,0.717,1.00558491030534e-28,"14","RAC2"
5.87469497462238e-33,2.01760182118888,0.851,0.31,1.36945014553422e-28,"14","GZMB"
1.95803815754225e-32,1.8472264767337,0.901,0.449,4.56438274904673e-28,"14","IL32"
3.44526983212776e-32,1.5848190912456,0.946,0.351,8.03126850567301e-28,"14","C12orf75"
3.48277709333667e-32,1.259229766594,0.965,0.664,8.11870168227712e-28,"14","PPP1CA"
4.06004958359788e-32,2.12767850231329,0.9,0.317,9.46438158432502e-28,"14","PRF1"
2.06500885219704e-31,1.17809930290404,0.991,0.879,4.81374213535653e-27,"14","HNRNPA2B1"
2.24936924597451e-31,1.51722538400472,0.937,0.579,5.24350464929119e-27,"14","LDHB"
2.27353245113832e-31,1.76553164345333,0.874,0.399,5.29983149684854e-27,"14","JPT1"
1.05331304040976e-30,5.75082657959109,0.519,0.011,2.45537802849919e-26,"14","CLSPN"
1.34555668026512e-30,1.56680850982,0.874,0.418,3.13662717736603e-26,"14","PSMB2"
4.58096181523563e-30,2.08818883479437,0.928,0.689,1.06786800874958e-25,"14","HMGN2"
5.19984918896797e-30,1.57285207841688,0.9,0.455,1.21213684444032e-25,"14","PDIA6"
8.58827427763384e-30,1.66591244757319,0.952,0.658,2.00201261685922e-25,"14","RAN"
1.03975145358779e-29,4.63043542172521,0.536,0.023,2.4237646134585e-25,"14","MCM4"
1.86427136892603e-29,6.14850229876027,0.533,0.007,4.34580298810347e-25,"14","ZWINT"
2.12512288997232e-29,1.38635846487369,0.937,0.664,4.95387396881448e-25,"14","SNRPB"
2.54557065857938e-29,4.00631395827792,0.479,0.018,5.9339797622144e-25,"14","CENPU"
3.08578689758724e-29,1.25778661759542,0.998,0.913,7.19327783696561e-25,"14","ACTG1"
3.67777133318698e-29,6.19432753181255,0.503,0.008,8.57325275479217e-25,"14","BIRC5"
4.16848327876804e-29,3.79071592085688,0.561,0.045,9.71715137113617e-25,"14","SMC2"
5.55432618664779e-29,5.92289010319688,0.535,0.01,1.29476897736947e-24,"14","TK1"
5.94653871675095e-29,1.50268192083196,0.793,0.323,1.38619764026181e-24,"14","HDAC1"
8.56274380415388e-29,1.40656042384125,0.994,0.917,1.99606120818631e-24,"14","HMGB1"
1.00595542920824e-28,5.89875501151206,0.515,0.01,2.34498270102733e-24,"14","RRM2"
1.38903643585615e-28,3.06001815238218,0.674,0.148,3.23798283562427e-24,"14","FABP5"
1.78597604895065e-28,5.06451983066714,0.494,0.023,4.16328876770885e-24,"14","NUSAP1"
1.9758783505412e-28,2.19315315914674,0.747,0.234,4.6059700229466e-24,"14","NUDT1"
2.15805151435286e-28,1.12309984945346,0.976,0.698,5.03063388510795e-24,"14","DBI"
2.17920191925648e-28,1.81276961474384,0.773,0.324,5.07993759397878e-24,"14","ANP32E"
3.6556347436775e-28,1.68430213228076,0.877,0.387,8.52165015098662e-24,"14","PSMA5"
4.75749002322854e-28,1.33076543206198,0.908,0.532,1.1090184993148e-23,"14","YWHAQ"
5.12186349150804e-28,2.18575268152982,0.933,0.628,1.19395759850544e-23,"14","H2AFZ"
5.48014689781254e-28,1.91525533584042,0.648,0.191,1.27747704334908e-23,"14","HPRT1"
7.20011566600579e-28,0.981880593690136,0.991,0.805,1.67841896290261e-23,"14","PSME1"
1.15290663634412e-27,4.85009938436478,0.545,0.019,2.68754065998178e-23,"14","CENPM"
1.24135333201866e-27,3.50578269949676,0.616,0.099,2.89371875226869e-23,"14","MCM7"
2.40110225684538e-27,3.77727311897398,0.614,0.064,5.59720947093226e-23,"14","MCM3"
3.54046841460937e-27,1.53455738533502,0.813,0.303,8.25318592129591e-23,"14","HOPX"
4.9743018647082e-27,3.5284466892818,0.535,0.052,1.15955950768213e-22,"14","DHFR"
